unit_id,property_id,unit_number,unit_type,sqft,market_rent,floor,status,name,city,property_type,year_built,is_vacant,annual_market_revenue,rent_per_sqft,property_age,needs_attention,rent_tier,actual_rent,loss_to_lease,occupancy_status
U00982,P004,191,2BR/2BA,980,2475.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29700.0,2.53,3,0,Premium,2285.0,190.0,Occupied
U00983,P004,192,2BR/2BA,992,2486.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29832.0,2.51,3,0,Premium,2244.0,242.0,Occupied
U00984,P004,193,2BR/2BA,960,2212.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26544.0,2.3,3,0,Premium,2051.0,161.0,Occupied
U00985,P004,194,2BR/2BA,1001,2499.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29988.0,2.5,3,0,Premium,2247.0,252.0,Occupied
U00986,P004,195,2BR/2BA,1102,2129.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,25548.0,1.93,3,0,Premium,2119.0,10.0,Occupied
U00987,P004,196,2BR/2BA,972,2194.0,4,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,26328.0,2.26,3,0,Premium,0.0,2194.0,Vacant
U00988,P004,197,2BR/2BA,1033,2428.0,5,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29136.0,2.35,3,0,Premium,0.0,2428.0,Vacant
U00989,P004,198,2BR/2BA,953,2393.0,5,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,28716.0,2.51,3,0,Premium,0.0,2393.0,Vacant
U00990,P004,199,2BR/2BA,1083,2391.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28692.0,2.21,3,0,Premium,2334.0,57.0,Occupied
U00991,P004,200,2BR/2BA,988,2074.0,5,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,24888.0,2.1,3,0,Premium,0.0,2074.0,Vacant
U00992,P004,201,2BR/2BA,1144,2482.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29784.0,2.17,3,0,Premium,2408.0,74.0,Occupied
U00993,P004,202,2BR/2BA,1094,2390.0,3,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,28680.0,2.18,3,0,Premium,0.0,2390.0,Vacant
U00994,P004,203,2BR/2BA,1038,2439.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29268.0,2.35,3,0,Premium,2359.0,80.0,Occupied
U00995,P004,204,2BR/2BA,1117,2243.0,5,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26916.0,2.01,3,0,Premium,0.0,2243.0,Vacant
U00996,P004,205,2BR/2BA,959,2086.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,25032.0,2.18,3,0,Premium,1867.0,219.0,Occupied
U00997,P004,206,2BR/2BA,1108,2304.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27648.0,2.08,3,0,Premium,2031.0,273.0,Occupied
U00998,P004,207,2BR/2BA,959,2198.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26376.0,2.29,3,0,Premium,2113.0,85.0,Occupied
U00999,P004,208,2BR/2BA,962,2373.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28476.0,2.47,3,0,Premium,2366.0,7.0,Occupied
U01000,P004,209,2BR/2BA,955,2169.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26028.0,2.27,3,0,Premium,2034.0,135.0,Occupied
U01001,P004,210,2BR/2BA,1021,2421.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29052.0,2.37,3,0,Premium,2154.0,267.0,Occupied
U01002,P004,211,2BR/2BA,1008,2067.0,6,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,24804.0,2.05,3,0,Premium,0.0,2067.0,Vacant
U01003,P004,212,2BR/2BA,1148,2413.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28956.0,2.1,3,0,Premium,2196.0,217.0,Occupied
U01004,P004,213,2BR/2BA,1104,2323.0,2,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27876.0,2.1,3,0,Premium,0.0,2323.0,Vacant
U01005,P004,214,2BR/2BA,1004,2457.0,4,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29484.0,2.45,3,0,Premium,0.0,2457.0,Vacant
U01006,P004,215,2BR/2BA,1144,2258.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27096.0,1.97,3,0,Premium,2153.0,105.0,Occupied
U01007,P004,216,2BR/2BA,1081,2396.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28752.0,2.22,3,0,Premium,2289.0,107.0,Occupied
U01008,P004,217,2BR/2BA,1131,2253.0,2,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,27036.0,1.99,3,0,Premium,0.0,2253.0,Vacant
U01009,P004,218,2BR/2BA,1095,2014.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,24168.0,1.84,3,0,Premium,1801.0,213.0,Occupied
U01010,P004,219,2BR/2BA,964,2125.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,25500.0,2.2,3,0,Premium,1940.0,185.0,Occupied
U01011,P004,220,2BR/2BA,1042,2352.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28224.0,2.26,3,0,Premium,2190.0,162.0,Occupied
U01012,P004,221,2BR/2BA,1068,2253.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27036.0,2.11,3,0,Premium,2216.0,37.0,Occupied
U01013,P004,222,2BR/2BA,1124,2015.0,3,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,24180.0,1.79,3,0,Premium,0.0,2015.0,Vacant
U01014,P004,223,2BR/2BA,1102,2223.0,4,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,26676.0,2.02,3,0,Premium,0.0,2223.0,Vacant
U01015,P004,224,2BR/2BA,1091,2175.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26100.0,1.99,3,0,Premium,2002.0,173.0,Occupied
U01016,P004,225,2BR/2BA,1141,2415.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28980.0,2.12,3,0,Premium,2273.0,142.0,Occupied
U01017,P004,226,2BR/2BA,957,2193.0,2,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,26316.0,2.29,3,0,Premium,0.0,2193.0,Vacant
U01018,P004,227,2BR/2BA,1149,2482.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29784.0,2.16,3,0,Premium,2217.0,265.0,Occupied
U01019,P004,228,2BR/2BA,1123,2103.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,25236.0,1.87,3,0,Premium,2089.0,14.0,Occupied
U01020,P004,229,2BR/2BA,1081,2010.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,24120.0,1.86,3,0,Premium,1846.0,164.0,Occupied
U01021,P004,230,2BR/2BA,1071,2456.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29472.0,2.29,3,0,Premium,2173.0,283.0,Occupied
U01022,P004,231,2BR/2BA,1103,2400.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28800.0,2.18,3,0,Premium,2173.0,227.0,Occupied
U01023,P004,232,2BR/2BA,1105,2403.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28836.0,2.17,3,0,Premium,2377.0,26.0,Occupied
U01024,P004,233,2BR/2BA,1058,2448.0,3,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29376.0,2.31,3,0,Premium,0.0,2448.0,Vacant
U01025,P004,234,2BR/2BA,1014,2109.0,3,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,25308.0,2.08,3,0,Premium,0.0,2109.0,Vacant
U01026,P004,235,2BR/2BA,1109,2199.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26388.0,1.98,3,0,Premium,2023.0,176.0,Occupied
U01027,P004,236,2BR/2BA,1080,2500.0,3,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,30000.0,2.31,3,0,Premium,0.0,2500.0,Vacant
U01028,P004,237,2BR/2BA,1115,2297.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27564.0,2.06,3,0,Premium,2206.0,91.0,Occupied
U01029,P004,238,2BR/2BA,1125,2054.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,24648.0,1.83,3,0,Premium,1889.0,165.0,Occupied
U01030,P004,239,2BR/2BA,1020,2320.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27840.0,2.27,3,0,Premium,2189.0,131.0,Occupied
U01031,P004,240,2BR/2BA,1117,2356.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28272.0,2.11,3,0,Premium,2257.0,99.0,Occupied
U01032,P004,241,2BR/2BA,998,2075.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,24900.0,2.08,3,0,Premium,1922.0,153.0,Occupied
U01033,P004,242,2BR/2BA,1103,2202.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26424.0,2.0,3,0,Premium,2104.0,98.0,Occupied
U01034,P004,243,2BR/2BA,1134,2013.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,24156.0,1.78,3,0,Premium,1781.0,232.0,Occupied
U01035,P004,244,2BR/2BA,1016,2453.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29436.0,2.41,3,0,Premium,2366.0,87.0,Occupied
U01036,P004,245,2BR/2BA,1138,2018.0,6,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,24216.0,1.77,3,0,Premium,0.0,2018.0,Vacant
U01037,P004,246,2BR/2BA,998,2172.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26064.0,2.18,3,0,Premium,2157.0,15.0,Occupied
U01038,P004,247,2BR/2BA,1125,2267.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27204.0,2.02,3,0,Premium,2192.0,75.0,Occupied
U01039,P004,248,2BR/2BA,1079,2150.0,2,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,25800.0,1.99,3,0,Premium,0.0,2150.0,Vacant
U01040,P004,249,2BR/2BA,996,2147.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,25764.0,2.16,3,0,Premium,2075.0,72.0,Occupied
U01041,P004,250,2BR/2BA,1139,2129.0,5,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,25548.0,1.87,3,0,Premium,1922.0,207.0,Occupied
U01042,P004,251,2BR/2BA,1124,2450.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29400.0,2.18,3,0,Premium,2418.0,32.0,Occupied
U01043,P004,252,2BR/2BA,1006,2178.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,26136.0,2.17,3,0,Premium,2151.0,27.0,Occupied
U01044,P004,253,2BR/2BA,1057,2394.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28728.0,2.26,3,0,Premium,2368.0,26.0,Occupied
U01045,P004,254,2BR/2BA,1016,2293.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,27516.0,2.26,3,0,Premium,2133.0,160.0,Occupied
U01046,P004,255,2BR/2BA,1070,2027.0,6,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,24324.0,1.89,3,0,Premium,0.0,2027.0,Vacant
U01047,P004,256,2BR/2BA,1098,2472.0,1,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29664.0,2.25,3,0,Premium,0.0,2472.0,Vacant
U01048,P004,257,3BR/2BA,1249,2750.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,33000.0,2.2,3,0,Luxury,2516.0,234.0,Occupied
U01049,P004,258,3BR/2BA,1421,2609.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,31308.0,1.84,3,0,Luxury,2545.0,64.0,Occupied
U01050,P004,259,3BR/2BA,1220,3095.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,37140.0,2.54,3,0,Luxury,2907.0,188.0,Occupied
U01051,P004,260,3BR/2BA,1441,3025.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,36300.0,2.1,3,0,Luxury,3015.0,10.0,Occupied
U01052,P004,261,3BR/2BA,1311,3004.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,36048.0,2.29,3,0,Luxury,2914.0,90.0,Occupied
U01053,P004,262,3BR/2BA,1399,2633.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,31596.0,1.88,3,0,Luxury,2563.0,70.0,Occupied
U01054,P004,263,3BR/2BA,1179,2403.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,28836.0,2.04,3,0,Premium,2193.0,210.0,Occupied
U01055,P004,264,3BR/2BA,1236,2803.0,2,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,33636.0,2.27,3,0,Luxury,0.0,2803.0,Vacant
U01056,P004,265,3BR/2BA,1195,2491.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29892.0,2.08,3,0,Premium,2400.0,91.0,Occupied
U01057,P004,266,3BR/2BA,1356,2700.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,32400.0,1.99,3,0,Luxury,2539.0,161.0,Occupied
U01058,P004,267,3BR/2BA,1152,2426.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29112.0,2.11,3,0,Premium,2223.0,203.0,Occupied
U01059,P004,268,3BR/2BA,1157,3024.0,5,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,36288.0,2.61,3,0,Luxury,2918.0,106.0,Occupied
U01060,P004,269,3BR/2BA,1159,2874.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,34488.0,2.48,3,0,Luxury,2588.0,286.0,Occupied
U01061,P004,270,3BR/2BA,1265,2885.0,3,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,34620.0,2.28,3,0,Luxury,2621.0,264.0,Occupied
U01062,P004,271,3BR/2BA,1216,2472.0,5,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,29664.0,2.03,3,0,Premium,0.0,2472.0,Vacant
U01063,P004,272,3BR/2BA,1306,2517.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,30204.0,1.93,3,0,Luxury,2499.0,18.0,Occupied
U01064,P004,273,3BR/2BA,1298,2719.0,5,Vacant,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,1,32628.0,2.09,3,0,Luxury,0.0,2719.0,Vacant
U01065,P004,274,3BR/2BA,1418,2636.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,31632.0,1.86,3,0,Luxury,2405.0,231.0,Occupied
U01066,P004,275,3BR/2BA,1325,3097.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,37164.0,2.34,3,0,Luxury,3093.0,4.0,Occupied
U01067,P004,276,3BR/2BA,1246,2515.0,4,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,30180.0,2.02,3,0,Luxury,2248.0,267.0,Occupied
U01068,P004,277,3BR/2BA,1266,2557.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,30684.0,2.02,3,0,Luxury,2548.0,9.0,Occupied
U01069,P004,278,3BR/2BA,1161,2813.0,2,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,33756.0,2.42,3,0,Luxury,2795.0,18.0,Occupied
U01070,P004,279,3BR/2BA,1337,2898.0,1,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,34776.0,2.17,3,0,Luxury,2801.0,97.0,Occupied
U01071,P004,280,3BR/2BA,1280,2940.0,5,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,35280.0,2.3,3,0,Luxury,2691.0,249.0,Occupied
U01072,P004,281,3BR/2BA,1174,2863.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,34356.0,2.44,3,0,Luxury,2803.0,60.0,Occupied
U01073,P004,282,3BR/2BA,1174,2883.0,4,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,34596.0,2.46,3,0,Luxury,0.0,2883.0,Vacant
U01074,P004,283,3BR/2BA,1344,2487.0,3,Notice,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,29844.0,1.85,3,0,Premium,0.0,2487.0,Vacant
U01075,P004,284,3BR/2BA,1228,2544.0,6,Active,Fieldside Grande Ph1,Pikesville,Luxury Apartment,2023,0,30528.0,2.07,3,0,Luxury,2459.0,85.0,Occupied
U01076,P005,001,Studio,527,1476.0,1,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,17712.0,2.8,6,0,Economy,0.0,1476.0,Vacant
U01077,P005,002,Studio,519,1537.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,18444.0,2.96,6,0,Mid-Range,1513.0,24.0,Occupied
U01078,P005,003,Studio,557,1599.0,1,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,19188.0,2.87,6,0,Mid-Range,0.0,1599.0,Vacant
U01079,P005,004,Studio,480,1435.0,1,Notice,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17220.0,2.99,6,0,Economy,0.0,1435.0,Vacant
U01080,P005,005,Studio,500,1533.0,3,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,18396.0,3.07,6,0,Mid-Range,0.0,1533.0,Vacant
U01081,P005,006,Studio,501,1457.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17484.0,2.91,6,0,Economy,1339.0,118.0,Occupied
U01082,P005,007,Studio,491,1362.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,16344.0,2.77,6,0,Economy,1301.0,61.0,Occupied
U01083,P005,008,Studio,573,1449.0,1,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17388.0,2.53,6,0,Economy,1353.0,96.0,Occupied
U01084,P005,009,Studio,472,1622.0,5,Notice,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19464.0,3.44,6,0,Mid-Range,0.0,1622.0,Vacant
U01085,P005,010,Studio,488,1635.0,5,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19620.0,3.35,6,0,Mid-Range,1536.0,99.0,Occupied
U01086,P005,011,Studio,475,1621.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19452.0,3.41,6,0,Mid-Range,1585.0,36.0,Occupied
U01087,P005,012,Studio,566,1647.0,3,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19764.0,2.91,6,0,Mid-Range,1562.0,85.0,Occupied
U01088,P005,013,Studio,568,1365.0,2,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,16380.0,2.4,6,0,Economy,1205.0,160.0,Occupied
U01089,P005,014,Studio,524,1458.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17496.0,2.78,6,0,Economy,1426.0,32.0,Occupied
U01090,P005,015,Studio,559,1572.0,1,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,18864.0,2.81,6,0,Mid-Range,1396.0,176.0,Occupied
U01091,P005,016,Studio,452,1606.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19272.0,3.55,6,0,Mid-Range,1461.0,145.0,Occupied
U01092,P005,017,Studio,534,1457.0,4,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,17484.0,2.73,6,0,Economy,0.0,1457.0,Vacant
U01093,P005,018,Studio,518,1614.0,1,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19368.0,3.12,6,0,Mid-Range,1561.0,53.0,Occupied
U01094,P005,019,Studio,537,1405.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,16860.0,2.62,6,0,Economy,1338.0,67.0,Occupied
U01095,P005,020,Studio,566,1432.0,4,Notice,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17184.0,2.53,6,0,Economy,0.0,1432.0,Vacant
U01096,P005,021,Studio,557,1545.0,2,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,18540.0,2.77,6,0,Mid-Range,1384.0,161.0,Occupied
U01097,P005,022,Studio,483,1559.0,1,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,18708.0,3.23,6,0,Mid-Range,1399.0,160.0,Occupied
U01098,P005,023,Studio,476,1475.0,5,Notice,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17700.0,3.1,6,0,Economy,0.0,1475.0,Vacant
U01099,P005,024,Studio,595,1554.0,2,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,18648.0,2.61,6,0,Mid-Range,0.0,1554.0,Vacant
U01100,P005,025,Studio,547,1584.0,5,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19008.0,2.9,6,0,Mid-Range,1497.0,87.0,Occupied
U01101,P005,026,Studio,483,1495.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17940.0,3.1,6,0,Economy,1352.0,143.0,Occupied
U01102,P005,027,Studio,555,1482.0,1,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17784.0,2.67,6,0,Economy,1463.0,19.0,Occupied
U01103,P005,028,Studio,530,1354.0,6,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,16248.0,2.55,6,0,Economy,0.0,1354.0,Vacant
U01104,P005,029,Studio,597,1567.0,2,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,18804.0,2.62,6,0,Mid-Range,1441.0,126.0,Occupied
U01105,P005,030,Studio,582,1507.0,6,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,18084.0,2.59,6,0,Mid-Range,0.0,1507.0,Vacant
U01106,P005,031,Studio,474,1480.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17760.0,3.12,6,0,Economy,1312.0,168.0,Occupied
U01107,P005,032,Studio,573,1454.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,17448.0,2.54,6,0,Economy,1301.0,153.0,Occupied
U01108,P005,033,Studio,488,1602.0,5,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,19224.0,3.28,6,0,Mid-Range,0.0,1602.0,Vacant
U01109,P005,034,1BR/1BA,663,1555.0,2,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,18660.0,2.35,6,0,Mid-Range,0.0,1555.0,Vacant
U01110,P005,035,1BR/1BA,770,1891.0,2,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,22692.0,2.46,6,0,Mid-Range,1788.0,103.0,Occupied
U01111,P005,036,1BR/1BA,842,1747.0,2,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,20964.0,2.07,6,0,Mid-Range,1723.0,24.0,Occupied
U01112,P005,037,1BR/1BA,721,1570.0,2,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,18840.0,2.18,6,0,Mid-Range,0.0,1570.0,Vacant
U01113,P005,038,1BR/1BA,814,1701.0,2,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,20412.0,2.09,6,0,Mid-Range,1497.0,204.0,Occupied
U01114,P005,039,1BR/1BA,767,1728.0,5,Notice,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,20736.0,2.25,6,0,Mid-Range,0.0,1728.0,Vacant
U01115,P005,040,1BR/1BA,672,1893.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,22716.0,2.82,6,0,Mid-Range,1746.0,147.0,Occupied
U01116,P005,041,1BR/1BA,680,1942.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,23304.0,2.86,6,0,Mid-Range,1924.0,18.0,Occupied
U01117,P005,042,1BR/1BA,676,1711.0,1,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,20532.0,2.53,6,0,Mid-Range,0.0,1711.0,Vacant
U01118,P005,043,1BR/1BA,790,1550.0,1,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,18600.0,1.96,6,0,Mid-Range,0.0,1550.0,Vacant
U01119,P005,044,1BR/1BA,808,1805.0,5,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,21660.0,2.23,6,0,Mid-Range,0.0,1805.0,Vacant
U01120,P005,045,1BR/1BA,702,1812.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,21744.0,2.58,6,0,Mid-Range,1702.0,110.0,Occupied
U01121,P005,046,1BR/1BA,743,1880.0,2,Notice,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,22560.0,2.53,6,0,Mid-Range,0.0,1880.0,Vacant
U01122,P005,047,1BR/1BA,734,1774.0,5,Vacant,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,1,21288.0,2.42,6,0,Mid-Range,0.0,1774.0,Vacant
U01123,P005,048,1BR/1BA,771,1837.0,3,Notice,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,22044.0,2.38,6,0,Mid-Range,0.0,1837.0,Vacant
U01124,P005,049,1BR/1BA,679,1589.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,19068.0,2.34,6,0,Mid-Range,1467.0,122.0,Occupied
U01125,P005,050,1BR/1BA,650,1687.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,20244.0,2.6,6,0,Mid-Range,1607.0,80.0,Occupied
U01126,P005,051,1BR/1BA,790,1759.0,6,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,21108.0,2.23,6,0,Mid-Range,1660.0,99.0,Occupied
U01127,P005,052,1BR/1BA,661,1909.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,22908.0,2.89,6,0,Mid-Range,1836.0,73.0,Occupied
U01128,P005,053,1BR/1BA,833,1847.0,4,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,22164.0,2.22,6,0,Mid-Range,1764.0,83.0,Occupied
U01129,P005,054,1BR/1BA,715,1794.0,2,Active,Avenue Grand,Baltimore,Mid-Rise Apartment,2020,0,21528.0,2.51,6,0,Mid-Range,1767.0,27.0,Occupied
