payment_id,tenant_id,unit_id,property_id,period_month,amount_due,amount_paid,payment_date,status,period_dt,days_to_pay,is_paid,is_delinquent,is_partial,balance_owed,late_flag,quarter,name,city,unit_type
PAY005106,T01011,U01291,P005,2024-08,2540.0,2540.0,2024-09-01,Paid,2024-08-01,31.0,1,0,0,0.0,1,Q3 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005107,T01011,U01291,P005,2024-09,2540.0,2540.0,2024-09-30,Paid,2024-09-01,29.0,1,0,0,0.0,1,Q3 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005108,T01011,U01291,P005,2024-10,2540.0,2540.0,2024-10-28,Paid,2024-10-01,27.0,1,0,0,0.0,1,Q4 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005109,T01011,U01291,P005,2024-11,2540.0,2540.0,2024-11-28,Paid,2024-11-01,27.0,1,0,0,0.0,1,Q4 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005110,T01011,U01291,P005,2024-12,2540.0,2540.0,2024-12-31,Paid,2024-12-01,30.0,1,0,0,0.0,1,Q4 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005111,T01011,U01291,P005,2025-01,2540.0,2540.0,2025-01-28,Paid,2025-01-01,27.0,1,0,0,0.0,1,Q1 2025,Avenue Grand,Baltimore,3BR/2BA
PAY005112,T01011,U01291,P005,2025-02,2540.0,2540.0,2025-02-27,Paid,2025-02-01,26.0,1,0,0,0.0,1,Q1 2025,Avenue Grand,Baltimore,3BR/2BA
PAY005113,T01013,U01294,P005,2024-01,2314.0,2314.0,2024-01-05,Paid,2024-01-01,4.0,1,0,0,0.0,0,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005114,T01013,U01294,P005,2024-01,2314.0,2314.0,2024-02-02,Paid,2024-01-01,32.0,1,0,0,0.0,1,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005115,T01013,U01294,P005,2024-03,2314.0,2314.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005116,T01013,U01294,P005,2024-03,2314.0,2314.0,2024-04-04,Paid,2024-03-01,34.0,1,0,0,0.0,1,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005117,T01013,U01294,P005,2024-04,2314.0,2314.0,2024-05-02,Paid,2024-04-01,31.0,1,0,0,0.0,1,Q2 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005118,T01013,U01294,P005,2024-05,2314.0,2314.0,2024-06-01,Paid,2024-05-01,31.0,1,0,0,0.0,1,Q2 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005119,T01013,U01294,P005,2024-06,2314.0,2314.0,2024-07-02,Paid,2024-06-01,31.0,1,0,0,0.0,1,Q2 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005120,T01013,U01294,P005,2024-07,2314.0,2314.0,2024-08-01,Paid,2024-07-01,31.0,1,0,0,0.0,1,Q3 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005121,T01015,U01296,P005,2024-01,2667.0,2667.0,2024-01-04,Paid,2024-01-01,3.0,1,0,0,0.0,0,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005122,T01015,U01296,P005,2024-01,2667.0,2667.0,2024-02-02,Paid,2024-01-01,32.0,1,0,0,0.0,1,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005123,T01015,U01296,P005,2024-03,2667.0,2667.0,2024-03-03,Paid,2024-03-01,2.0,1,0,0,0.0,0,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005124,T01015,U01296,P005,2024-03,2667.0,2667.0,2024-04-03,Paid,2024-03-01,33.0,1,0,0,0.0,1,Q1 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005125,T01015,U01296,P005,2024-04,2667.0,2667.0,2024-05-04,Paid,2024-04-01,33.0,1,0,0,0.0,1,Q2 2024,Avenue Grand,Baltimore,3BR/2BA
PAY005126,T01018,U01300,P006,2024-03,1380.0,1380.0,2024-04-04,Paid,2024-03-01,34.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005127,T01018,U01300,P006,2024-04,1380.0,0.0,,Delinquent,2024-04-01,,0,1,0,1380.0,0,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005128,T01018,U01300,P006,2024-05,1380.0,1380.0,2024-06-01,Paid,2024-05-01,31.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005129,T01018,U01300,P006,2024-06,1380.0,1380.0,2024-07-02,Paid,2024-06-01,31.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005130,T01018,U01300,P006,2024-07,1380.0,0.0,,Delinquent,2024-07-01,,0,1,0,1380.0,0,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005131,T01018,U01300,P006,2024-08,1380.0,1380.0,2024-09-01,Paid,2024-08-01,31.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005132,T01018,U01300,P006,2024-09,1380.0,1380.0,2024-09-28,Paid,2024-09-01,27.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005133,T01018,U01300,P006,2024-10,1380.0,1380.0,2024-10-31,Paid,2024-10-01,30.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005134,T01018,U01300,P006,2024-11,1380.0,1380.0,2024-11-28,Paid,2024-11-01,27.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005135,T01018,U01300,P006,2024-12,1380.0,1380.0,2024-12-27,Paid,2024-12-01,26.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005136,T01018,U01300,P006,2025-01,1380.0,1380.0,2025-01-27,Paid,2025-01-01,26.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005137,T01018,U01300,P006,2025-02,1380.0,831.0,2025-03-10,Partial,2025-02-01,37.0,0,0,1,549.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005138,T01020,U01302,P006,2024-01,1526.0,1063.0,2024-01-13,Partial,2024-01-01,12.0,0,0,1,463.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005139,T01021,U01304,P006,2024-01,1562.0,1562.0,2024-01-04,Paid,2024-01-01,3.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005140,T01022,U01306,P006,2024-03,1344.0,1344.0,2024-04-02,Paid,2024-03-01,32.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005141,T01022,U01306,P006,2024-04,1344.0,1344.0,2024-05-04,Paid,2024-04-01,33.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005142,T01022,U01306,P006,2024-05,1344.0,1344.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005143,T01022,U01306,P006,2024-06,1344.0,1344.0,2024-07-03,Paid,2024-06-01,32.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005144,T01022,U01306,P006,2024-07,1344.0,1344.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005145,T01022,U01306,P006,2024-08,1344.0,1344.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005146,T01022,U01306,P006,2024-09,1344.0,1344.0,2024-10-02,Paid,2024-09-01,31.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005147,T01022,U01306,P006,2024-10,1344.0,0.0,,Delinquent,2024-10-01,,0,1,0,1344.0,0,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005148,T01022,U01306,P006,2024-11,1344.0,1344.0,2024-11-28,Paid,2024-11-01,27.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005149,T01022,U01306,P006,2024-12,1344.0,1344.0,2024-12-29,Paid,2024-12-01,28.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005150,T01022,U01306,P006,2025-01,1344.0,1344.0,2025-01-27,Paid,2025-01-01,26.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005151,T01022,U01306,P006,2025-02,1344.0,1344.0,2025-02-27,Paid,2025-02-01,26.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005152,T01023,U01309,P006,2024-01,1391.0,1391.0,2024-01-06,Paid,2024-01-01,5.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005153,T01023,U01309,P006,2024-01,1391.0,1107.0,2024-02-08,Partial,2024-01-01,38.0,0,0,1,284.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005154,T01024,U01310,P006,2024-01,1599.0,1599.0,2024-01-06,Paid,2024-01-01,5.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005155,T01024,U01310,P006,2024-01,1599.0,1599.0,2024-02-01,Paid,2024-01-01,31.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005156,T01024,U01310,P006,2024-03,1599.0,1056.0,2024-03-20,Partial,2024-03-01,19.0,0,0,1,543.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005157,T01024,U01310,P006,2024-03,1599.0,1599.0,2024-04-03,Paid,2024-03-01,33.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005158,T01024,U01310,P006,2024-04,1599.0,1599.0,2024-05-03,Paid,2024-04-01,32.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005159,T01024,U01310,P006,2024-05,1599.0,1599.0,2024-06-02,Paid,2024-05-01,32.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005160,T01024,U01310,P006,2024-06,1599.0,1599.0,2024-06-30,Paid,2024-06-01,29.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005161,T01024,U01310,P006,2024-07,1599.0,1599.0,2024-08-03,Paid,2024-07-01,33.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005162,T01024,U01310,P006,2024-08,1599.0,1599.0,2024-09-01,Paid,2024-08-01,31.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005163,T01024,U01310,P006,2024-09,1599.0,1599.0,2024-09-30,Paid,2024-09-01,29.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005164,T01026,U01312,P006,2024-01,1524.0,1524.0,2024-01-03,Paid,2024-01-01,2.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005165,T01026,U01312,P006,2024-01,1524.0,1524.0,2024-02-01,Paid,2024-01-01,31.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005166,T01026,U01312,P006,2024-03,1524.0,1524.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005167,T01026,U01312,P006,2024-03,1524.0,1524.0,2024-04-05,Paid,2024-03-01,35.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005168,T01026,U01312,P006,2024-04,1524.0,1524.0,2024-05-02,Paid,2024-04-01,31.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005169,T01026,U01312,P006,2024-05,1524.0,1524.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005170,T01026,U01312,P006,2024-06,1524.0,1524.0,2024-07-01,Paid,2024-06-01,30.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005171,T01026,U01312,P006,2024-07,1524.0,1524.0,2024-07-31,Paid,2024-07-01,30.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005172,T01026,U01312,P006,2024-08,1524.0,1524.0,2024-08-30,Paid,2024-08-01,29.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005173,T01026,U01312,P006,2024-09,1524.0,1524.0,2024-09-29,Paid,2024-09-01,28.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005174,T01026,U01312,P006,2024-10,1524.0,1524.0,2024-10-28,Paid,2024-10-01,27.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005175,T01026,U01312,P006,2024-11,1524.0,1524.0,2024-11-30,Paid,2024-11-01,29.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005176,T01026,U01312,P006,2024-12,1524.0,1524.0,2024-12-30,Paid,2024-12-01,29.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005177,T01026,U01312,P006,2025-01,1524.0,1524.0,2025-01-26,Paid,2025-01-01,25.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005178,T01027,U01313,P006,2024-01,1468.0,811.0,2024-01-09,Partial,2024-01-01,8.0,0,0,1,657.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005179,T01027,U01313,P006,2024-01,1468.0,1468.0,2024-02-03,Paid,2024-01-01,33.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005180,T01027,U01313,P006,2024-03,1468.0,1468.0,2024-03-06,Paid,2024-03-01,5.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005181,T01027,U01313,P006,2024-03,1468.0,1468.0,2024-04-03,Paid,2024-03-01,33.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005182,T01027,U01313,P006,2024-04,1468.0,1468.0,2024-05-05,Paid,2024-04-01,34.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005183,T01027,U01313,P006,2024-05,1468.0,1468.0,2024-06-04,Paid,2024-05-01,34.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005184,T01027,U01313,P006,2024-06,1468.0,1468.0,2024-07-02,Paid,2024-06-01,31.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005185,T01027,U01313,P006,2024-07,1468.0,1468.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005186,T01027,U01313,P006,2024-08,1468.0,1468.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005187,T01027,U01313,P006,2024-09,1468.0,1468.0,2024-10-02,Paid,2024-09-01,31.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005188,T01027,U01313,P006,2024-10,1468.0,1468.0,2024-10-29,Paid,2024-10-01,28.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005189,T01027,U01313,P006,2024-11,1468.0,1468.0,2024-11-28,Paid,2024-11-01,27.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005190,T01027,U01313,P006,2024-12,1468.0,1468.0,2024-12-31,Paid,2024-12-01,30.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005191,T01029,U01315,P006,2024-01,1267.0,1267.0,2024-01-02,Paid,2024-01-01,1.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005192,T01029,U01315,P006,2024-01,1267.0,1267.0,2024-02-03,Paid,2024-01-01,33.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005193,T01029,U01315,P006,2024-03,1267.0,1267.0,2024-03-05,Paid,2024-03-01,4.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005194,T01029,U01315,P006,2024-03,1267.0,1267.0,2024-04-01,Paid,2024-03-01,31.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005195,T01029,U01315,P006,2024-04,1267.0,1267.0,2024-05-05,Paid,2024-04-01,34.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005196,T01029,U01315,P006,2024-05,1267.0,1267.0,2024-05-31,Paid,2024-05-01,30.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005197,T01029,U01315,P006,2024-06,1267.0,1267.0,2024-06-30,Paid,2024-06-01,29.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005198,T01029,U01315,P006,2024-07,1267.0,1267.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005199,T01029,U01315,P006,2024-08,1267.0,1267.0,2024-08-30,Paid,2024-08-01,29.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005200,T01029,U01315,P006,2024-09,1267.0,1267.0,2024-09-28,Paid,2024-09-01,27.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005201,T01029,U01315,P006,2024-10,1267.0,1267.0,2024-10-28,Paid,2024-10-01,27.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005202,T01029,U01315,P006,2024-11,1267.0,814.0,2024-12-05,Partial,2024-11-01,34.0,0,0,1,453.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005203,T01029,U01315,P006,2024-12,1267.0,1267.0,2024-12-30,Paid,2024-12-01,29.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005204,T01029,U01315,P006,2025-01,1267.0,1267.0,2025-01-27,Paid,2025-01-01,26.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005205,T01029,U01315,P006,2025-02,1267.0,1267.0,2025-02-27,Paid,2025-02-01,26.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005206,T01030,U01317,P006,2024-03,1217.0,1217.0,2024-03-03,Paid,2024-03-01,2.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005207,T01030,U01317,P006,2024-03,1217.0,1217.0,2024-04-04,Paid,2024-03-01,34.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005208,T01030,U01317,P006,2024-04,1217.0,1217.0,2024-05-03,Paid,2024-04-01,32.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005209,T01030,U01317,P006,2024-05,1217.0,1217.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005210,T01030,U01317,P006,2024-06,1217.0,0.0,,Delinquent,2024-06-01,,0,1,0,1217.0,0,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005211,T01030,U01317,P006,2024-07,1217.0,1217.0,2024-07-30,Paid,2024-07-01,29.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005212,T01030,U01317,P006,2024-08,1217.0,1217.0,2024-09-02,Paid,2024-08-01,32.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005213,T01030,U01317,P006,2024-09,1217.0,1217.0,2024-10-01,Paid,2024-09-01,30.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005214,T01030,U01317,P006,2024-10,1217.0,1217.0,2024-10-30,Paid,2024-10-01,29.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005215,T01030,U01317,P006,2024-11,1217.0,1217.0,2024-11-28,Paid,2024-11-01,27.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005216,T01030,U01317,P006,2024-12,1217.0,1217.0,2024-12-31,Paid,2024-12-01,30.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005217,T01030,U01317,P006,2025-01,1217.0,1217.0,2025-01-30,Paid,2025-01-01,29.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005218,T01030,U01317,P006,2025-02,1217.0,1217.0,2025-03-01,Paid,2025-02-01,28.0,1,0,0,0.0,1,Q1 2025,Cedar Ridge Commons,Ellicott City,Studio
PAY005219,T01031,U01318,P006,2024-01,1260.0,1260.0,2024-01-06,Paid,2024-01-01,5.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005220,T01031,U01318,P006,2024-01,1260.0,1260.0,2024-02-04,Paid,2024-01-01,34.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005221,T01031,U01318,P006,2024-03,1260.0,1260.0,2024-03-05,Paid,2024-03-01,4.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005222,T01031,U01318,P006,2024-03,1260.0,1260.0,2024-04-01,Paid,2024-03-01,31.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005223,T01031,U01318,P006,2024-04,1260.0,1260.0,2024-05-05,Paid,2024-04-01,34.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005224,T01031,U01318,P006,2024-05,1260.0,1260.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005225,T01031,U01318,P006,2024-06,1260.0,1260.0,2024-06-30,Paid,2024-06-01,29.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005226,T01031,U01318,P006,2024-07,1260.0,1260.0,2024-08-03,Paid,2024-07-01,33.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005227,T01031,U01318,P006,2024-08,1260.0,1260.0,2024-08-29,Paid,2024-08-01,28.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005228,T01031,U01318,P006,2024-09,1260.0,1260.0,2024-10-01,Paid,2024-09-01,30.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005229,T01031,U01318,P006,2024-10,1260.0,1260.0,2024-10-31,Paid,2024-10-01,30.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005230,T01031,U01318,P006,2024-11,1260.0,1260.0,2024-11-29,Paid,2024-11-01,28.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005231,T01031,U01318,P006,2024-12,1260.0,1260.0,2024-12-30,Paid,2024-12-01,29.0,1,0,0,0.0,1,Q4 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005232,T01032,U01319,P006,2024-01,1571.0,1571.0,2024-01-06,Paid,2024-01-01,5.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005233,T01032,U01319,P006,2024-01,1571.0,1571.0,2024-02-03,Paid,2024-01-01,33.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005234,T01032,U01319,P006,2024-03,1571.0,0.0,,Delinquent,2024-03-01,,0,1,0,1571.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005235,T01032,U01319,P006,2024-03,1571.0,1571.0,2024-04-03,Paid,2024-03-01,33.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005236,T01032,U01319,P006,2024-04,1571.0,1571.0,2024-05-05,Paid,2024-04-01,34.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005237,T01032,U01319,P006,2024-05,1571.0,1571.0,2024-06-03,Paid,2024-05-01,33.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005238,T01032,U01319,P006,2024-06,1571.0,1571.0,2024-07-04,Paid,2024-06-01,33.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005239,T01035,U01322,P006,2024-01,1334.0,1334.0,2024-01-05,Paid,2024-01-01,4.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005240,T01035,U01322,P006,2024-01,1334.0,1334.0,2024-02-01,Paid,2024-01-01,31.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005241,T01035,U01322,P006,2024-03,1334.0,1334.0,2024-03-05,Paid,2024-03-01,4.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005242,T01035,U01322,P006,2024-03,1334.0,0.0,,Delinquent,2024-03-01,,0,1,0,1334.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005243,T01035,U01322,P006,2024-04,1334.0,1334.0,2024-05-01,Paid,2024-04-01,30.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005244,T01036,U01324,P006,2024-01,1336.0,1336.0,2024-02-05,Paid,2024-01-01,35.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005245,T01036,U01324,P006,2024-03,1336.0,1336.0,2024-03-02,Paid,2024-03-01,1.0,1,0,0,0.0,0,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005246,T01036,U01324,P006,2024-03,1336.0,1336.0,2024-04-02,Paid,2024-03-01,32.0,1,0,0,0.0,1,Q1 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005247,T01036,U01324,P006,2024-04,1336.0,1336.0,2024-05-02,Paid,2024-04-01,31.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005248,T01036,U01324,P006,2024-05,1336.0,1336.0,2024-05-31,Paid,2024-05-01,30.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005249,T01036,U01324,P006,2024-06,1336.0,1336.0,2024-07-02,Paid,2024-06-01,31.0,1,0,0,0.0,1,Q2 2024,Cedar Ridge Commons,Ellicott City,Studio
PAY005250,T01036,U01324,P006,2024-07,1336.0,1336.0,2024-07-31,Paid,2024-07-01,30.0,1,0,0,0.0,1,Q3 2024,Cedar Ridge Commons,Ellicott City,Studio
